time,ecg,peak
1757168855926.0222,-29,0
1757168855933.7146,-32,0
1757168855941.407,-29,0
1757168855949.0994,-25,0
1757168855956.7917,-22,0
1757168855964.4841,-25,0
1757168855972.1765,-27,0
1757168855979.869,-34,0
1757168855987.5613,-39,0
1757168855995.2537,-27,0
1757168856002.946,-18,0
1757168856010.6384,-22,0
1757168856018.3308,-22,0
1757168856026.0232,-25,0
1757168856033.7156,-22,0
1757168856041.408,-9,0
1757168856049.1003,11,0
1757168856024.679,18,0
1757168856032.3713,16,0
1757168856040.0637,16,0
1757168856047.756,11,0
1757168856055.4485,-6,0
1757168856063.1409,-20,0
1757168856070.8333,-20,0
1757168856078.5256,-22,0
1757168856086.218,-22,0
1757168856093.9104,-20,0
1757168856101.6028,-36,0
1757168856109.2952,-96,0
1757168856116.9875,-105,0
1757168856124.68,165,0
1757168856132.3723,760,0
1757168856140.0647,1381,0
1757168856147.757,1549,0
1757168856155.4495,839,0
1757168856163.1418,-197,0
1757168856170.8342,-393,0
1757168856178.5266,-52,0
1757168856186.219,-94,0
1757168856193.9114,-229,0
1757168856201.6038,-142,0
1757168856209.2961,-108,0
1757168856216.9885,-151,0
1757168856224.681,-124,0
1757168856232.3733,-87,0
1757168856240.0657,-89,0
1757168856247.758,-80,0
1757168856255.4504,-59,0
1757168856263.1428,-52,0
1757168856270.8352,-41,0
1757168856278.5276,-18,0
1757168856286.22,0,0
1757168856293.9124,16,0
1757168856301.6047,39,0
1757168856309.297,57,0
1757168856316.9895,78,0
1757168856324.682,101,0
1757168856332.3743,124,0
1757168856340.0667,142,0
1757168856347.759,154,0
1757168856355.4514,156,0
1757168856363.1438,144,0
1757168856370.8362,128,0
1757168856378.5286,103,0
1757168856386.221,71,0
1757168856393.9133,34,0
1757168856401.6057,-9,0
1757168856409.298,-52,0
1757168856416.9905,-85,0
1757168856424.6829,-103,0
1757168856432.3752,-119,0
1757168856440.0676,-133,0
1757168856447.76,-144,0
1757168856455.4524,-149,0
1757168856463.1448,-137,0
1757168856470.8372,-124,0
1757168856478.5295,-121,0
1757168856486.222,-121,0
1757168856493.9143,-114,0
1757168856501.6067,-103,0
1757168856509.299,-94,0
1757168856516.9915,-89,0
1757168856524.6838,-85,0
1757168856532.3762,-85,0
1757168856540.0686,-80,0
1757168856547.761,-73,0
1757168856555.4534,-68,0
1757168856563.1458,-66,0
1757168856570.8381,-62,0
1757168856578.5305,-62,0
1757168856564.1409,-62,0
1757168856571.8333,-64,0
1757168856579.5256,-62,0
1757168856587.218,-55,0
1757168856594.9104,-57,0
1757168856602.6028,-62,0
1757168856610.2952,-62,0
1757168856617.9875,-62,0
1757168856625.68,-62,0
1757168856633.3723,-62,0
1757168856641.0647,-71,0
1757168856648.757,-80,0
1757168856656.4495,-73,0
1757168856664.1418,-62,0
1757168856671.8342,-62,0
1757168856679.5266,-57,0
1757168856687.219,-55,0
1757168856694.9114,-57,0
1757168856702.6038,-52,0
1757168856710.2961,-48,0
1757168856717.9885,-48,0
1757168856725.681,-48,0
1757168856733.3733,-45,0
1757168856741.0657,-45,0
1757168856748.758,-43,0
1757168856756.4504,-41,0
1757168856764.1428,-39,0
1757168856771.8352,-39,0
1757168856779.5276,-39,0
1757168856787.22,-39,0
1757168856794.9124,-34,0
1757168856802.6047,-34,0
1757168856810.297,-36,0
1757168856817.9895,-39,0
1757168856825.682,-41,0
1757168856833.3743,-39,0
1757168856841.0667,-34,0
1757168856848.759,-34,0
1757168856856.4514,-34,0
1757168856864.1438,-29,0
1757168856871.8362,-32,0
1757168856879.5286,-34,0
1757168856887.221,-29,0
1757168856894.9133,-27,0
1757168856902.6057,-25,0
1757168856910.298,-27,0
1757168856917.9905,-32,0
1757168856925.6829,-32,0
1757168856933.3752,-34,0
1757168856941.0676,-34,0
1757168856948.76,-29,0
1757168856956.4524,-29,0
1757168856964.1448,-27,0
1757168856971.8372,-4,0
1757168856979.5295,13,0
1757168856987.222,9,0
1757168856994.9143,9,0
1757168857002.6067,9,0
1757168857010.299,-9,0
1757168857017.9915,-27,0
1757168857025.6838,-27,0
1757168857033.3762,-22,0
1757168857041.0686,-27,0
1757168857048.761,-29,0
1757168857056.4534,-36,0
1757168857064.1458,-80,0
1757168857071.8381,-114,0
1757168857079.5305,71,0
1757168857087.223,613,0
1757168857094.9153,1264,0
1757168857102.6077,1558,0
1757168857110.3,1034,0
1757168857117.9924,-45,0
1757168857104.1948,-473,0
1757168857111.8872,-128,0
1757168857119.5796,-55,0
1757168857127.272,-227,0
1757168857134.9644,-170,0
1757168857142.6567,-103,0
1757168857150.349,-149,0
1757168857158.0415,-144,0
1757168857165.734,-112,0
1757168857173.4263,-110,0
1757168857181.1187,-94,0
1757168857188.811,-73,0
1757168857196.5034,-64,0
1757168857204.1958,-43,0
1757168857211.8882,-20,0
1757168857219.5806,-6,0
1757168857227.273,6,0
1757168857234.9653,27,0
1757168857242.6577,48,0
1757168857250.35,68,0
1757168857258.0425,89,0
1757168857265.7349,112,0
1757168857273.4272,133,0
1757168857281.1196,149,0
1757168857288.812,154,0
1757168857296.5044,144,0
1757168857304.1968,124,0
1757168857311.8892,96,0
1757168857319.5815,66,0
1757168857327.274,29,0
1757168857334.9663,-18,0
1757168857342.6587,-66,0
1757168857350.351,-103,0
1757168857358.0435,-126,0
1757168857365.7358,-142,0
1757168857373.4282,-163,0
1757168857381.1206,-172,0
1757168857388.813,-172,0
1757168857396.5054,-167,0
1757168857404.1978,-160,0
1757168857411.8901,-163,0
1757168857419.5825,-174,0
1757168857427.275,-170,0
1757168857434.9673,-154,0
1757168857442.6597,-144,0
1757168857450.352,-137,0
1757168857458.0444,-126,0
1757168857465.7368,-121,0
1757168857473.4292,-126,0
1757168857481.1216,-124,0
1757168857488.814,-114,0
1757168857496.5063,-108,0
1757168857504.1987,-108,0
1757168857511.891,-110,0
1757168857519.5835,-114,0
1757168857527.276,-117,0
1757168857534.9683,-112,0
1757168857542.6606,-105,0
1757168857550.353,-108,0
1757168857558.0454,-114,0
1757168857565.7378,-124,0
1757168857573.4302,-126,0
1757168857581.1226,-124,0
1757168857588.815,-124,0
1757168857596.5073,-124,0
1757168857604.1997,-121,0
1757168857611.892,-124,0
1757168857619.5845,-128,0
1757168857627.2769,-126,0
1757168857634.9692,-124,0
1757168857642.6616,-121,0
1757168857650.354,-121,0
1757168857658.0464,-126,0
1757168857691.304,-126,0
1757168857698.9963,-119,0
1757168857706.6887,-117,0
1757168857714.381,-117,0
1757168857722.0735,-126,0
1757168857729.7659,-147,0
1757168857737.4583,-149,0
1757168857745.1506,-128,0
1757168857752.843,-119,0
1757168857760.5354,-119,0
1757168857768.2278,-119,0
1757168857775.9202,-124,0
1757168857783.6125,-121,0
1757168857791.305,-117,0
1757168857798.9973,-119,0
1757168857806.6897,-117,0
1757168857814.382,-117,0
1757168857822.0745,-119,0
1757168857829.7668,-121,0
1757168857837.4592,-117,0
1757168857845.1516,-117,0
1757168857852.844,-117,0
1757168857860.5364,-117,0
1757168857868.2288,-119,0
1757168857875.9211,-119,0
1757168857883.6135,-112,0
1757168857891.306,-94,0
1757168857898.9983,-82,0
1757168857906.6907,-85,0
1757168857914.383,-89,0
1757168857922.0754,-85,0
1757168857929.7678,-101,0
1757168857937.4602,-126,0
1757168857945.1526,-137,0
1757168857952.845,-137,0
1757168857960.5374,-131,0
1757168857968.2297,-126,0
1757168857975.922,-135,0
1757168857983.6145,-179,0
1757168857991.307,-181,0
1757168857998.9993,78,0
1757168858006.6917,685,0
1757168858014.384,1315,0
1757168858022.0764,1446,0
1757168858029.7688,682,0
1757168858037.4612,-377,0
1757168858045.1536,-549,0
1757168858052.846,-167,0
1757168858060.5383,-188,0
1757168858068.2307,-319,0
1757168858075.923,-223,0
1757168858083.6155,-186,0
1757168858091.3079,-234,0
1757168858099.0002,-209,0
1757168858106.6926,-172,0
1757168858114.385,-174,0
1757168858122.0774,-163,0
1757168858129.7698,-140,0
1757168858137.4622,-133,0
1757168858145.1545,-119,0
1757168858152.847,-91,0
1757168858160.5393,-71,0
1757168858168.2317,-55,0
1757168858175.924,-34,0
1757168858183.6165,-11,0
1757168858191.3088,11,0
1757168858199.0012,39,0
1757168858206.6936,64,0
1757168858214.386,82,0
1757168858222.0784,94,0
1757168858229.7708,94,0
1757168858237.4631,82,0
1757168858245.1555,64,0
1757168858230.151,39,0
1757168858237.8433,2,0
1757168858245.5356,-41,0
1757168858253.228,-94,0
1757168858260.9204,-140,0
1757168858268.6128,-170,0
1757168858276.3052,-190,0
1757168858283.9976,-211,0
1757168858291.69,-234,0
1757168858299.3823,-241,0
1757168858307.0747,-220,0
1757168858314.767,-202,0
1757168858322.4595,-204,0
1757168858330.1519,-200,0
1757168858337.8442,-190,0
1757168858345.5366,-183,0
1757168858353.229,-177,0
1757168858360.9214,-167,0
1757168858368.6138,-158,0
1757168858376.3062,-154,0
1757168858383.9985,-149,0
1757168858391.691,-142,0
1757168858399.3833,-133,0
1757168858407.0757,-126,0
1757168858414.768,-124,0
1757168858422.4604,-126,0
1757168858430.1528,-128,0
1757168858437.8452,-121,0
1757168858445.5376,-114,0
1757168858453.23,-112,0
1757168858460.9224,-108,0
1757168858468.6147,-108,0
1757168858476.3071,-112,0
1757168858483.9995,-112,0
1757168858491.692,-105,0
1757168858499.3843,-105,0
1757168858507.0767,-105,0
1757168858514.769,-105,0
1757168858522.4614,-103,0
1757168858530.1538,-98,0
1757168858537.8462,-96,0
1757168858545.5386,-96,0
1757168858553.231,-91,0
1757168858560.9233,-89,0
1757168858568.6157,-91,0
1757168858576.308,-87,0
1757168858584.0005,-82,0
1757168858591.6929,-82,0
1757168858599.3853,-80,0
1757168858607.0776,-75,0
1757168858614.77,-73,0
1757168858622.4624,-73,0
1757168858630.1548,-71,0
1757168858637.8472,-68,0
1757168858645.5396,-66,0
1757168858653.232,-68,0
1757168858660.9243,-66,0
1757168858668.6167,-64,0
1757168858676.309,-64,0
1757168858684.0015,-59,0
1757168858691.6938,-57,0
1757168858699.3862,-57,0
1757168858707.0786,-55,0
1757168858714.771,-52,0
1757168858722.4634,-52,0
1757168858730.1558,-50,0
1757168858737.8481,-48,0
1757168858745.5405,-50,0
1757168858753.233,-48,0
1757168858760.9253,-39,0
1757168858768.6177,-25,0
1757168858776.31,-13,0
1757168858784.0024,-9,0
1757168858816.0117,-4,0
1757168858823.704,-6,0
1757168858831.3965,-25,0
1757168858839.0889,-45,0
1757168858846.7812,-52,0
1757168858854.4736,-57,0
1757168858862.166,-59,0
1757168858869.8584,-52,0
1757168858877.5508,-55,0
1757168858885.2432,-112,0
1757168858892.9355,-142,0
1757168858900.628,85,0
1757168858908.3203,662,0
1757168858916.0127,1312,0
1757168858923.705,1577,0
1757168858931.3975,970,0
1757168858939.0898,-121,0
1757168858946.7822,-448,0
1757168858954.4746,-96,0
1757168858962.167,-91,0
1757168858969.8594,-257,0
1757168858977.5518,-174,0
1757168858985.2441,-117,0
1757168858992.9365,-163,0
1757168859000.629,-140,0
1757168859008.3213,-96,0
1757168859016.0137,-101,0
1757168859023.706,-94,0
1757168859031.3984,-73,0
1757168859039.0908,-64,0
1757168859046.7832,-50,0
1757168859054.4756,-27,0
1757168859062.168,-9,0
1757168859069.8604,4,0
1757168859077.5527,27,0
1757168859085.245,50,0
1757168859092.9375,75,0
1757168859100.63,98,0
1757168859108.3223,121,0
1757168859116.0146,140,0
1757168859123.707,151,0
1757168859131.3994,156,0
1757168859139.0918,147,0
1757168859146.7842,128,0
1757168859154.4766,101,0
1757168859162.169,68,0
1757168859169.8613,29,0
1757168859177.5537,-13,0
1757168859185.246,-55,0
1757168859192.9385,-85,0
1757168859200.6309,-110,0
1757168859208.3232,-131,0
1757168859216.0156,-142,0
1757168859223.708,-144,0
1757168859231.4004,-140,0
1757168859239.0928,-137,0
1757168859246.7852,-137,0
1757168859254.4775,-133,0
1757168859262.17,-131,0
1757168859269.8623,-126,0
1757168859277.5547,-119,0
1757168859285.247,-112,0
1757168859292.9395,-110,0
1757168859300.6318,-108,0
1757168859308.3242,-105,0
1757168859316.0166,-98,0
1757168859323.709,-91,0
1757168859331.4014,-89,0
1757168859339.0938,-87,0
1757168859346.7861,-87,0
1757168859354.4785,-87,0
1757168859362.171,-82,0
1757168859369.8633,-78,0
1757168859399.7085,-78,0
1757168859407.401,-80,0
1757168859415.0933,-85,0
1757168859422.7856,-85,0
1757168859430.478,-82,0
1757168859438.1704,-82,0
1757168859445.8628,-85,0
1757168859453.5552,-87,0
1757168859461.2476,-98,0
1757168859468.94,-108,0
1757168859476.6323,-101,0
1757168859484.3247,-96,0
1757168859492.017,-96,0
1757168859499.7095,-87,0
1757168859507.4019,-82,0
1757168859515.0942,-82,0
1757168859522.7866,-75,0
1757168859530.479,-68,0
1757168859538.1714,-68,0
1757168859545.8638,-71,0
1757168859553.5562,-73,0
1757168859561.2485,-71,0
1757168859568.941,-66,0
1757168859576.6333,-64,0
1757168859584.3257,-64,0
1757168859592.018,-64,0
1757168859599.7104,-66,0
1757168859607.4028,-66,0
1757168859615.0952,-59,0
1757168859622.7876,-57,0
1757168859630.48,-57,0
1757168859638.1724,-57,0
1757168859645.8647,-62,0
1757168859653.5571,-57,0
1757168859661.2495,-52,0
1757168859668.942,-52,0
1757168859676.6343,-52,0
1757168859684.3267,-52,0
1757168859692.019,-55,0
1757168859699.7114,-52,0
1757168859707.4038,-45,0
1757168859715.0962,-43,0
1757168859722.7886,-43,0
1757168859730.481,-45,0
1757168859738.1733,-48,0
1757168859745.8657,-45,0
1757168859753.558,-36,0
1757168859761.2505,-22,0
1757168859768.9429,-11,0
1757168859776.6353,-11,0
1757168859784.3276,-9,0
1757168859792.02,-9,0
1757168859799.7124,-22,0
1757168859807.4048,-41,0
1757168859815.0972,-48,0
1757168859822.7896,-48,0
1757168859830.482,-48,0
1757168859838.1743,-45,0
1757168859845.8667,-62,0
1757168859853.559,-121,0
1757168859861.2515,-126,0
1757168859868.9438,160,0
1757168859876.6362,767,0
1757168859884.3286,1372,0
1757168859892.021,1501,0
1757168859899.7134,749,0
1757168859907.4058,-262,0
1757168859915.0981,-400,0
1757168859922.7905,-66,0
1757168859930.483,-131,0
1757168859938.1753,-255,0
1757168859945.8677,-163,0
1757168859953.56,-135,0
1757168859986.4287,-174,0
1757168859994.121,-151,0
1757168860001.8135,-119,0
1757168860009.5059,-124,0
1757168860017.1982,-119,0
1757168860024.8906,-101,0
1757168860032.583,-87,0
1757168860040.2754,-75,0
1757168860047.9678,-52,0
1757168860055.6602,-29,0
1757168860063.3525,-13,0
1757168860071.045,0,0
1757168860078.7373,9,0
1757168860086.4297,29,0
1757168860094.122,64,0
1757168860101.8145,91,0
1757168860109.5068,105,0
1757168860117.1992,117,0
1757168860124.8916,114,0
1757168860132.584,103,0
1757168860140.2764,85,0
1757168860147.9688,62,0
1757168860155.6611,29,0
1757168860163.3535,-6,0
1757168860171.046,-55,0
1757168860178.7383,-98,0
1757168860186.4307,-128,0
1757168860194.123,-149,0
1757168860201.8154,-163,0
1757168860209.5078,-174,0
1757168860217.2002,-181,0
1757168860224.8926,-179,0
1757168860232.585,-174,0
1757168860240.2773,-170,0
1757168860247.9697,-165,0
1757168860255.662,-165,0
1757168860263.3545,-158,0
1757168860271.0469,-149,0
1757168860278.7393,-142,0
1757168860286.4316,-135,0
1757168860294.124,-133,0
1757168860301.8164,-133,0
1757168860309.5088,-131,0
1757168860317.2012,-121,0
1757168860324.8936,-114,0
1757168860332.586,-110,0
1757168860340.2783,-110,0
1757168860347.9707,-110,0
1757168860355.663,-105,0
1757168860363.3555,-103,0
1757168860371.0479,-105,0
1757168860378.7402,-105,0
1757168860386.4326,-103,0
1757168860394.125,-103,0
1757168860401.8174,-105,0
1757168860409.5098,-108,0
1757168860417.2021,-103,0
1757168860424.8945,-101,0
1757168860432.587,-101,0
1757168860440.2793,-103,0
1757168860447.9717,-103,0
1757168860455.664,-101,0
1757168860463.3564,-96,0
1757168860471.0488,-91,0
1757168860478.7412,-91,0
1757168860486.4336,-91,0
1757168860494.126,-89,0
1757168860501.8184,-87,0
1757168860509.5107,-82,0
1757168860517.2031,-85,0
1757168860524.8955,-91,0
1757168860532.588,-91,0
1757168860540.2803,-78,0
1757168860485.2012,-73,0
1757168860492.8936,-73,0
1757168860500.586,-68,0
1757168860508.2783,-68,0
1757168860515.9707,-71,0
1757168860523.663,-68,0
1757168860531.3555,-62,0
1757168860539.0479,-57,0
1757168860546.7402,-64,0
1757168860554.4326,-75,0
1757168860562.125,-71,0
1757168860569.8174,-55,0
1757168860577.5098,-52,0
1757168860585.2021,-55,0
1757168860592.8945,-57,0
1757168860600.587,-66,0
1757168860608.2793,-64,0
1757168860615.9717,-48,0
1757168860623.664,-50,0
1757168860631.3564,-50,0
1757168860639.0488,-41,0
1757168860646.7412,-39,0
1757168860654.4336,-34,0
1757168860662.126,-25,0
1757168860669.8184,-16,0
1757168860677.5107,-11,0
1757168860685.2031,-4,0
1757168860692.8955,2,0
1757168860700.588,-6,0
1757168860708.2803,-29,0
1757168860715.9727,-43,0
1757168860723.665,-39,0
1757168860731.3574,-34,0
1757168860739.0498,-34,0
1757168860746.7422,-36,0
1757168860754.4346,-75,0
1757168860762.127,-119,0
1757168860769.8193,20,0
1757168860777.5117,519,0
1757168860785.204,1190,0
1757168860792.8965,1572,0
1757168860800.5889,1167,0
1757168860808.2812,73,0
1757168860815.9736,-514,0
1757168860823.666,-197,0
1757168860831.3584,-36,0
1757168860839.0508,-216,0
1757168860846.7432,-193,0
1757168860854.4355,-105,0
1757168860862.128,-140,0
1757168860869.8203,-137,0
1757168860877.5127,-96,0
1757168860885.205,-89,0
1757168860892.8975,-85,0
1757168860900.5898,-66,0
1757168860908.2822,-52,0
1757168860915.9746,-41,0
1757168860923.667,-22,0
1757168860931.3594,0,0
1757168860939.0518,16,0
1757168860946.7441,32,0
1757168860954.4365,57,0
1757168860962.129,80,0
1757168860969.8213,96,0
1757168860977.5137,121,0
1757168860985.206,151,0
1757168860992.8984,165,0
1757168861000.5908,170,0
1757168861008.2832,167,0
1757168861015.9756,154,0
1757168861023.668,131,0
1757168861031.3604,98,0
1757168861039.0527,57,0
1757168861110.0103,9,0
1757168861117.7026,-39,0
1757168861125.395,-73,0
1757168861133.0874,-98,0
1757168861140.7798,-119,0
1757168861148.4722,-137,0
1757168861156.1646,-154,0
1757168861163.857,-158,0
1757168861171.5493,-142,0
1757168861179.2417,-131,0
1757168861186.934,-131,0
1757168861194.6265,-124,0
1757168861202.3188,-117,0
1757168861210.0112,-110,0
1757168861217.7036,-103,0
1757168861225.396,-98,0
1757168861233.0884,-96,0
1757168861240.7808,-89,0
1757168861248.4731,-82,0
1757168861256.1655,-73,0
1757168861263.858,-64,0
1757168861271.5503,-64,0
1757168861279.2427,-64,0
1757168861286.935,-64,0
1757168861294.6274,-62,0
1757168861302.3198,-59,0
1757168861310.0122,-57,0
1757168861317.7046,-59,0
1757168861325.397,-59,0
1757168861333.0894,-62,0
1757168861340.7817,-62,0
1757168861348.474,-59,0
1757168861356.1665,-62,0
1757168861363.859,-66,0
1757168861371.5513,-64,0
1757168861379.2437,-64,0
1757168861386.936,-66,0
1757168861394.6284,-62,0
1757168861402.3208,-57,0
1757168861410.0132,-55,0
1757168861417.7056,-55,0
1757168861425.398,-59,0
1757168861433.0903,-59,0
1757168861440.7827,-52,0
1757168861448.475,-45,0
1757168861456.1675,-45,0
1757168861463.8599,-45,0
1757168861471.5522,-48,0
1757168861479.2446,-48,0
1757168861486.937,-41,0
1757168861494.6294,-36,0
1757168861502.3218,-34,0
1757168861510.0142,-36,0
1757168861517.7065,-39,0
1757168861525.399,-39,0
1757168861533.0913,-36,0
1757168861540.7837,-41,0
1757168861548.476,-36,0
1757168861556.1685,-29,0
1757168861563.8608,-32,0
1757168861571.5532,-29,0
1757168861579.2456,-18,0
1757168861586.938,-16,0
1757168861594.6304,-18,0
1757168861602.3228,-18,0
1757168861610.0151,-20,0
1757168861617.7075,-18,0
1757168861625.4,-13,0
1757168861633.0923,-11,0
1757168861640.7847,-6,0
1757168861648.477,2,0
1757168861656.1694,11,0
1757168861663.8618,20,0
1757168861605.91,29,0
1757168861613.6023,29,0
1757168861621.2947,11,0
1757168861628.987,-6,0
1757168861636.6794,-18,0
1757168861644.3718,-16,0
1757168861652.0642,-9,0
1757168861659.7566,-9,0
1757168861667.449,-18,0
1757168861675.1414,-66,0
1757168861682.8337,-112,0
1757168861690.5261,52,0
1757168861698.2185,586,0
1757168861705.911,1257,0
1757168861713.6033,1623,0
1757168861721.2957,1181,0
1757168861728.988,57,0
1757168861736.6804,-485,0
1757168861744.3728,-133,0
1757168861752.0652,-11,0
1757168861759.7576,-209,0
1757168861767.45,-172,0
1757168861775.1423,-87,0
1757168861782.8347,-121,0
1757168861790.527,-112,0
1757168861798.2195,-68,0
1757168861805.9119,-68,0
1757168861813.6042,-68,0
1757168861821.2966,-45,0
1757168861828.989,-27,0
1757168861836.6814,-13,0
1757168861844.3738,2,0
1757168861852.0662,18,0
1757168861859.7585,34,0
1757168861867.451,52,0
1757168861875.1433,80,0
1757168861882.8357,105,0
1757168861890.528,126,0
1757168861898.2205,147,0
1757168861905.9128,167,0
1757168861913.6052,181,0
1757168861921.2976,186,0
1757168861928.99,181,0
1757168861936.6824,165,0
1757168861944.3748,140,0
1757168861952.0671,105,0
1757168861959.7595,66,0
1757168861967.452,25,0
1757168861975.1443,-25,0
1757168861982.8367,-62,0
1757168861990.529,-80,0
1757168861998.2214,-96,0
1757168862005.9138,-105,0
1757168862013.6062,-105,0
1757168862021.2986,-101,0
1757168862028.991,-98,0
1757168862036.6833,-96,0
1757168862044.3757,-91,0
1757168862052.068,-85,0
1757168862059.7605,-75,0
1757168862067.453,-71,0
1757168862075.1453,-64,0
1757168862082.8376,-62,0
1757168862090.53,-57,0
1757168862098.2224,-50,0
1757168862105.9148,-43,0
1757168862113.6072,-36,0
1757168862121.2996,-34,0
1757168862128.992,-34,0
1757168862136.6843,-29,0
1757168862144.3767,-25,0
1757168862152.069,-22,0
1757168862159.7615,-20,0
1757168862190.6519,-20,0
1757168862198.3442,-25,0
1757168862206.0366,-25,0
1757168862213.729,-25,0
1757168862221.4214,-22,0
1757168862229.1138,-22,0
1757168862236.8062,-34,0
1757168862244.4985,-45,0
1757168862252.191,-36,0
1757168862259.8833,-25,0
1757168862267.5757,-25,0
1757168862275.268,-25,0
1757168862282.9604,-20,0
1757168862290.6528,-22,0
1757168862298.3452,-20,0
1757168862306.0376,-18,0
1757168862313.73,-16,0
1757168862321.4224,-13,0
1757168862329.1147,-13,0
1757168862336.8071,-16,0
1757168862344.4995,-13,0
1757168862352.192,-11,0
1757168862359.8843,-11,0
1757168862367.5767,-6,0
1757168862375.269,-6,0
1757168862382.9614,-4,0
1757168862390.6538,-6,0
1757168862398.3462,-6,0
1757168862406.0386,-6,0
1757168862413.731,-4,0
1757168862421.4233,-6,0
1757168862429.1157,-4,0
1757168862436.808,0,0
1757168862444.5005,-2,0
1757168862452.1929,0,0
1757168862459.8853,0,0
1757168862467.5776,0,0
1757168862475.27,0,0
1757168862482.9624,2,0
1757168862490.6548,0,0
1757168862498.3472,-4,0
1757168862506.0396,-9,0
1757168862513.732,-4,0
1757168862521.4243,2,0
1757168862529.1167,4,0
1757168862536.809,4,0
1757168862544.5015,9,0
1757168862552.1938,9,0
1757168862559.8862,9,0
1757168862567.5786,11,0
1757168862575.271,13,0
1757168862582.9634,16,0
1757168862590.6558,16,0
1757168862598.3481,16,0
1757168862606.0405,20,0
1757168862613.733,32,0
1757168862621.4253,45,0
1757168862629.1177,50,0
1757168862636.81,57,0
1757168862644.5024,59,0
1757168862652.1948,45,0
1757168862659.8872,29,0
1757168862667.5796,18,0
1757168862675.272,11,0
1757168862682.9644,13,0
1757168862690.6567,16,0
1757168862698.349,9,0
1757168862706.0415,-20,0
1757168862713.734,-85,0
1757168862721.4263,-22,0
1757168862729.1187,395,0
1757168862736.811,1055,0
1757168862744.5034,1558,0
1757168862730.8496,1425,0
1757168862738.542,462,0
1757168862746.2344,-360,0
1757168862753.9268,-223,0
1757168862761.6191,22,0
1757168862769.3115,-142,0
1757168862777.004,-183,0
1757168862784.6963,-82,0
1757168862792.3887,-98,0
1757168862800.081,-128,0
1757168862807.7734,-96,0
1757168862815.4658,-73,0
1757168862823.1582,-62,0
1757168862830.8506,-45,0
1757168862838.543,-32,0
1757168862846.2354,-20,0
1757168862853.9277,-2,0
1757168862861.62,16,0
1757168862869.3125,32,0
1757168862877.005,50,0
1757168862884.6973,68,0
1757168862892.3896,89,0
1757168862900.082,110,0
1757168862907.7744,133,0
1757168862915.4668,154,0
1757168862923.1592,167,0
1757168862930.8516,174,0
1757168862938.544,172,0
1757168862946.2363,158,0
1757168862953.9287,135,0
1757168862961.621,110,0
1757168862969.3135,78,0
1757168862977.0059,39,0
1757168862984.6982,-6,0
1757168862992.3906,-50,0
1757168863000.083,-71,0
1757168863007.7754,-82,0
1757168863015.4678,-98,0
1757168863023.1602,-110,0
1757168863030.8525,-112,0
1757168863038.545,-105,0
1757168863046.2373,-101,0
1757168863053.9297,-96,0
1757168863061.622,-98,0
1757168863069.3145,-96,0
1757168863077.0068,-87,0
1757168863084.6992,-75,0
1757168863092.3916,-68,0
1757168863100.084,-66,0
1757168863107.7764,-64,0
1757168863115.4688,-59,0
1757168863123.1611,-55,0
1757168863130.8535,-50,0
1757168863138.546,-43,0
1757168863146.2383,-41,0
1757168863153.9307,-43,0
1757168863161.623,-48,0
1757168863169.3154,-45,0
1757168863177.0078,-36,0
1757168863184.7002,-36,0
1757168863192.3926,-41,0
1757168863200.085,-43,0
1757168863207.7773,-45,0
1757168863215.4697,-48,0
1757168863223.162,-45,0
1757168863230.8545,-43,0
1757168863238.5469,-43,0
1757168863246.2393,-43,0
1757168863253.9316,-48,0
1757168863261.624,-48,0
1757168863269.3164,-45,0
1757168863277.0088,-45,0
1757168863284.7012,-43,0
1757168863321.1584,-41,0
1757168863328.8508,-43,0
1757168863336.5432,-43,0
1757168863344.2356,-34,0
1757168863351.928,-32,0
1757168863359.6204,-34,0
1757168863367.3127,-43,0
1757168863375.0051,-55,0
1757168863382.6975,-50,0
1757168863390.39,-32,0
1757168863398.0823,-29,0
1757168863405.7747,-34,0
1757168863413.467,-34,0
1757168863421.1594,-36,0
1757168863428.8518,-32,0
1757168863436.5442,-25,0
1757168863444.2366,-20,0
1757168863451.929,-20,0
1757168863459.6213,-22,0
1757168863467.3137,-29,0
1757168863475.006,-27,0
1757168863482.6985,-20,0
1757168863490.3909,-18,0
1757168863498.0833,-18,0
1757168863505.7756,-18,0
1757168863513.468,-22,0
1757168863521.1604,-27,0
1757168863528.8528,-32,0
1757168863536.5452,-25,0
1757168863544.2375,-16,0
1757168863551.93,-16,0
1757168863559.6223,-20,0
1757168863567.3147,-16,0
1757168863575.007,-11,0
1757168863582.6995,-13,0
1757168863590.3918,-16,0
1757168863598.0842,-13,0
1757168863605.7766,-11,0
1757168863613.469,-11,0
1757168863621.1614,-9,0
1757168863628.8538,-9,0
1757168863636.5461,-11,0
1757168863644.2385,-4,0
1757168863651.931,11,0
1757168863659.6233,20,0
1757168863667.3157,25,0
1757168863675.008,27,0
1757168863682.7004,16,0
1757168863690.3928,-9,0
1757168863698.0852,-22,0
1757168863705.7776,-20,0
1757168863713.47,-13,0
1757168863721.1624,-9,0
1757168863728.8547,-16,0
1757168863736.547,-52,0
1757168863744.2395,-110,0
1757168863751.932,-39,0
1757168863759.6243,367,0
1757168863767.3167,1020,0
1757168863775.009,1526,0
1757168863782.7014,1381,0
1757168863790.3938,393,0
1757168863798.0862,-439,0
1757168863805.7786,-278,0
1757168863813.471,-2,0
