time,ppg
1764027240432,64.727309
1764027240464,64.814048
1764027240499,64.880129
1764027240536,64.933548
1764027240570,64.977305
1764027240599,65.023672
1764027240639,65.071654
1764027240672,65.130535
1764027240702,65.171798
1764027240740,65.210275
1764027240775,65.229975
1764027240808,65.248101
1764027240841,65.26799
1764027240871,65.273198
1764027240908,65.281662
1764027240936,65.282241
1764027240974,65.264741
1764027241001,65.279754
1764027241042,65.293316
1764027241084,65.265555
1764027241106,64.882571
1764027241134,64.569437
1764027241178,64.444671
1764027241202,64.506794
1764027241234,64.637817
1764027241269,64.777616
1764027241305,64.903183
1764027241338,64.979316
1764027241376,65.033724
1764027241401,65.069753
1764027241436,65.112657
1764027241468,65.146961
1764027241502,65.185021
1764027241537,65.231714
1764027241565,65.244259
1764027241603,65.242482
1764027241637,65.235685
1764027241666,65.245894
1764027241697,65.25284
1764027241732,65.269637
1764027241766,65.280939
1764027241803,65.277652
1764027241832,65.28243
1764027241870,65.299396
1764027241903,65.318544
1764027241929,65.072911
1764027241964,64.761782
1764027241996,64.591846
1764027242031,64.612061
1764027242064,64.76925
1764027242100,64.95263
1764027242132,65.082344
1764027242173,65.174363
1764027242198,65.240151
1764027242238,65.28174
1764027242272,65.322574
1764027242303,65.369469
1764027242331,65.417613
1764027242370,65.46195
1764027242406,65.496917
1764027242442,65.515524
1764027242474,65.513936
1764027242504,65.524326
1764027242535,65.54072
1764027242570,65.570531
1764027242609,65.587888
1764027242639,65.585271
1764027242673,65.564873
1764027242707,65.571989
1764027242740,65.601983
1764027242772,65.636098
1764027242806,65.630733
1764027242837,65.325223
1764027242871,65.064135
1764027242906,64.966426
1764027242938,65.046159
1764027242974,65.192521
1764027243009,65.325002
1764027243042,65.423193
1764027243072,65.493154
1764027243105,65.511117
1764027243140,65.523962
1764027243172,65.540746
1764027243207,65.547465
1764027243243,65.559808
1764027243273,65.595837
1764027243316,65.637478
1764027243341,65.68977
1764027243373,65.743586
1764027243407,65.812082
1764027243443,65.877161
