time,ppg
1753556315936,94.622751
1753556315973,94.677179
1753556316009,94.650466
1753556316035,94.697153
1753556316072,94.79675
1753556316104,94.716164
1753556316136,94.380458
1753556316169,94.121088
1753556316204,94.110281
1753556316237,94.701847
1753556316269,95.436487
1753556316303,95.529691
1753556316337,95.55309
1753556316369,95.476898
1753556316402,95.476963
1753556316445,95.444625
1753556316471,95.413395
1753556316503,95.54264
1753556316534,95.521787
1753556316568,95.539645
1753556316603,95.516338
1753556316638,95.577816
1753556316671,95.569157
1753556316704,95.486468
1753556316737,94.934765
1753556316771,94.99349
1753556316804,94.353101
1753556316837,94.961204
1753556316868,94.449228
1753556316912,94.538812
1753556316939,94.487881
1753556316970,94.581273
1753556317003,94.728787
1753556317037,94.682706
1753556317068,94.429918
1753556317104,94.177338
1753556317137,94.001081
1753556317168,94.062676
1753556317203,95.315406
